Order_ID,Platform,Order_Date,Order_Time,City,Zone,Restaurant_Name,Cuisine,Order_Value_INR,Distance_km,Prep_Time_min,Expected_Time_min,Delivery_Time_min,Delay_min,Delivery_Status,Traffic_Level,Weather,Rider_Availability,Customer_Rating,Cancellation,Payment_Method
OD0008269,Swiggy,11-01-2025,21:00,Kolkata,Howrah,Kolkata Bites,Chinese,393,6.15,14,48,51,3,On-time,Low,Cloudy,Low,3.9,No,UPI
OD0008270,Zomato,25-12-2025,15:30,Delhi NCR,West Delhi,Delhi Tandoor,Healthy,309,8.14,13,50,67,17,Late,Low,Cloudy,High,3.1,No,UPI
OD0008271,Swiggy,20-12-2025,22:20,Chennai,OMR,Chennai Bites,Desserts,400,4.66,7,30,59,29,Late,Low,Clear,Low,3,No,UPI
OD0008272,Swiggy,26-05-2025,19:30,Jaipur,Tonk Road,Jaipur Express,North Indian,244,5.82,14,45,36,-9,On-time,Medium,Clear,High,4.5,No,UPI
OD0008273,Zomato,26-03-2025,13:45,Ahmedabad,Maninagar,Ahmedabad Kitchen,Biryani,389,7.28,21,80,76,-4,On-time,High,Rainy,High,3.8,No,UPI
OD0008274,Swiggy,10-04-2025,13:35,Delhi NCR,South Delhi,Delhi Wok,Pizza,467,2.66,23,47,34,-13,On-time,High,Clear,High,4.4,No,Card
OD0008275,Swiggy,14-04-2025,20:05,Lucknow,Gomti Nagar,Lucknow Spice Hub,Chinese,281,8.35,21,74,105,31,Late,Medium,Cloudy,Medium,2.5,Yes,UPI
OD0008276,Zomato,15-02-2025,15:25,Kolkata,Salt Lake,Kolkata Express,Biryani,505,2.16,19,47,44,-3,On-time,High,Foggy,Medium,4.8,No,UPI
OD0008277,Swiggy,13-02-2025,20:45,Mumbai,Andheri,Mumbai Kitchen,Street Food,328,4.8,14,52,54,2,On-time,High,Cloudy,Medium,3.9,No,UPI
OD0008278,Swiggy,05-10-2025,12:50,Delhi NCR,Gurgaon,Delhi Kitchen,Street Food,332,6.15,14,47,47,0,On-time,Medium,Clear,High,4.7,No,UPI
OD0008279,Swiggy,30-06-2025,12:40,Mumbai,Thane,Mumbai Bites,Street Food,198,7.89,17,70,76,6,Late,Medium,Rainy,High,3.9,No,Cash
OD0008280,Zomato,06-07-2025,13:55,Ahmedabad,Maninagar,Ahmedabad Cafe,Desserts,246,4.78,9,31,31,0,On-time,Low,Clear,Medium,4.8,No,Cash
OD0008281,Zomato,24-04-2025,12:25,Delhi NCR,East Delhi,Delhi Kitchen,Healthy,480,5.01,15,38,44,6,Late,Low,Clear,Medium,3.9,No,UPI
OD0008282,Zomato,12-09-2025,21:50,Mumbai,Powai,Mumbai Wok,Cafe,190,8.06,14,56,57,1,On-time,Medium,Clear,High,4.4,No,Cash
OD0008283,Zomato,30-01-2025,13:15,Pune,Kothrud,Pune Delight,South Indian,359,1.79,14,34,29,-5,On-time,High,Clear,Low,4.4,No,UPI
OD0008284,Zomato,21-09-2025,12:30,Chennai,Adyar,Chennai Tandoor,Biryani,507,2.79,23,51,53,2,On-time,Medium,Rainy,Medium,3.9,No,UPI
OD0008285,Zomato,08-04-2025,19:05,Pune,Kothrud,Pune Spice Hub,North Indian,223,2.35,12,22,23,1,On-time,Low,Clear,High,4.4,No,UPI
OD0008286,Zomato,09-11-2025,21:40,Pune,Hinjewadi,Pune Bites,Chinese,110,2.63,20,33,31,-2,On-time,Low,Clear,Medium,3.8,No,Card
OD0008287,Zomato,25-11-2025,15:30,Delhi NCR,Central Delhi,Delhi Tandoor,Healthy,267,2.95,17,35,32,-3,On-time,Medium,Clear,High,4.6,No,UPI
OD0008288,Zomato,25-04-2025,15:15,Jaipur,C Scheme,Jaipur Express,Desserts,151,7.27,12,56,67,11,Late,Medium,Cloudy,Medium,3.5,No,UPI
OD0008289,Swiggy,03-10-2025,15:35,Mumbai,Navi Mumbai,Mumbai Treats,Healthy,308,7.84,11,64,75,11,Late,High,Clear,Medium,3.9,No,UPI
OD0008290,Swiggy,08-10-2025,22:10,Chennai,Velachery,Chennai Kitchen,Burger,302,5.56,13,53,48,-5,On-time,High,Clear,Medium,4.8,No,UPI
OD0008291,Zomato,02-10-2025,21:55,Kolkata,Park Street,Kolkata Grill House,Pizza,391,6.76,24,77,89,12,Late,High,Clear,Medium,3.6,No,Card
OD0008292,Zomato,18-09-2025,21:40,Mumbai,South Mumbai,Mumbai Grill House,Street Food,231,6.43,7,43,45,2,On-time,Medium,Clear,Medium,4.5,No,Cash
OD0008293,Zomato,27-11-2025,12:50,Lucknow,Gomti Nagar,Lucknow Express,Cafe,127,4.8,16,53,55,2,On-time,High,Clear,Medium,3.9,No,Card
OD0008294,Zomato,26-07-2025,19:30,Hyderabad,Secunderabad,Hyderabad Delight,Pizza,659,6.65,25,72,76,4,On-time,Medium,Foggy,High,3.9,No,Wallet
OD0008295,Zomato,24-11-2025,12:25,Delhi NCR,East Delhi,Delhi Delight,Cafe,298,6.31,14,43,41,-2,On-time,Low,Cloudy,High,4.3,No,Card
OD0008296,Swiggy,30-07-2025,13:10,Jaipur,Mansarovar,Jaipur Kitchen,Biryani,386,6.09,24,59,72,13,Late,Medium,Clear,High,3.5,No,UPI
OD0008297,Zomato,03-08-2025,12:30,Chennai,Velachery,Chennai Treats,Pizza,393,4.98,9,39,49,10,Late,Medium,Cloudy,Medium,4.4,No,UPI
OD0008298,Swiggy,09-02-2025,19:50,Kolkata,Park Street,Kolkata Delight,North Indian,173,5.17,21,57,76,19,Late,Medium,Clear,Low,3.3,No,UPI
OD0008299,Zomato,26-01-2025,21:05,Hyderabad,Hitech City,Hyderabad Delight,Burger,213,4.46,15,50,43,-7,On-time,Medium,Rainy,Medium,4.5,No,UPI
OD0008300,Zomato,27-01-2025,14:20,Ahmedabad,Bopal,Ahmedabad Tandoor,Chinese,206,1.28,18,28,15,-13,On-time,Medium,Clear,High,4.4,No,UPI
OD0008301,Swiggy,09-07-2025,22:55,Delhi NCR,West Delhi,Delhi Delight,Street Food,99,4.67,11,31,25,-6,On-time,Low,Clear,High,4.7,No,Card
OD0008302,Swiggy,24-03-2025,16:40,Mumbai,Bandra,Mumbai Bites,South Indian,239,4.91,20,53,56,3,On-time,Medium,Cloudy,Medium,4.2,No,UPI
OD0008303,Swiggy,19-06-2025,15:35,Hyderabad,Secunderabad,Hyderabad Kitchen,Burger,234,3.01,18,49,53,4,On-time,Medium,Rainy,Low,3.7,No,Card
OD0008304,Swiggy,16-06-2025,13:45,Delhi NCR,Noida,Delhi Express,North Indian,252,3.84,19,40,37,-3,On-time,Low,Clear,Low,4.3,No,UPI
OD0008305,Zomato,07-07-2025,20:40,Kolkata,Garia,Kolkata Bites,Cafe,286,6.2,9,41,43,2,On-time,Medium,Clear,High,4.7,No,UPI
OD0008306,Swiggy,18-06-2025,13:15,Bengaluru,Indiranagar,Bengaluru Grill House,Pizza,470,6.55,21,65,73,8,Late,Low,Rainy,Low,3.8,No,UPI
OD0008307,Zomato,16-10-2025,19:10,Mumbai,South Mumbai,Mumbai Cafe,Desserts,263,1.48,10,22,30,8,Late,High,Clear,High,4,No,UPI
OD0008308,Swiggy,17-08-2025,14:55,Delhi NCR,South Delhi,Delhi Grill House,Street Food,210,3.41,14,38,30,-8,On-time,Medium,Clear,Low,4.7,No,UPI
OD0008309,Zomato,07-04-2025,15:55,Kolkata,Ballygunge,Kolkata Bites,Cafe,186,6.39,13,48,46,-2,On-time,Low,Cloudy,Low,4.3,No,UPI
OD0008310,Zomato,16-01-2025,19:40,Ahmedabad,Navrangpura,Ahmedabad Kitchen,Cafe,128,2.27,14,28,35,7,Late,Medium,Clear,High,4,Yes,UPI
OD0008311,Swiggy,06-10-2025,21:30,Bengaluru,Malleshwaram,Bengaluru Bites,Desserts,180,4.54,6,30,12,-18,On-time,Medium,Clear,High,4.5,No,UPI
OD0008312,Zomato,15-05-2025,19:45,Chennai,T Nagar,Chennai Spice Hub,Biryani,463,2.31,20,31,32,1,On-time,Low,Cloudy,High,4.3,No,Card
OD0008313,Zomato,26-01-2025,22:30,Mumbai,Andheri,Mumbai Delight,Biryani,314,3.02,18,45,50,5,On-time,High,Clear,Medium,4.3,No,UPI
OD0008314,Zomato,18-12-2025,12:00,Chennai,OMR,Chennai Express,Desserts,224,5.51,8,37,30,-7,On-time,Medium,Clear,High,4.1,No,Card
OD0008315,Swiggy,12-01-2025,14:55,Delhi NCR,Gurgaon,Delhi Express,Healthy,276,6.06,13,48,49,1,On-time,Low,Rainy,Medium,4.5,No,UPI
OD0008316,Swiggy,13-03-2025,13:20,Hyderabad,Banjara Hills,Hyderabad Tandoor,Desserts,200,6.9,12,60,66,6,Late,High,Clear,Medium,3.8,Yes,UPI
OD0008317,Swiggy,13-05-2025,12:10,Kolkata,Ballygunge,Kolkata Delight,Street Food,205,10.39,9,53,56,3,On-time,Low,Clear,High,4.3,No,Cash
OD0008318,Swiggy,16-04-2025,20:10,Jaipur,C Scheme,Jaipur Grill House,Biryani,331,4.42,24,73,88,15,Late,High,Rainy,Medium,3.4,Yes,Cash
OD0008319,Swiggy,08-08-2025,20:20,Bengaluru,Electronic City,Bengaluru Tandoor,Biryani,208,4.52,22,55,62,7,Late,Medium,Clear,Low,4.5,No,Card
OD0008320,Zomato,26-06-2025,19:05,Pune,Hinjewadi,Pune Express,Healthy,195,7.36,10,56,52,-4,On-time,Medium,Foggy,High,4,No,UPI
OD0008321,Zomato,09-10-2025,14:55,Chennai,OMR,Chennai Delight,Cafe,336,7.05,15,56,61,5,On-time,Medium,Clear,Medium,3.9,No,UPI
OD0008322,Swiggy,13-05-2025,15:40,Jaipur,Malviya Nagar,Jaipur Delight,Desserts,110,5.89,8,35,35,0,On-time,Low,Clear,Medium,4.3,No,UPI
OD0008323,Zomato,22-01-2025,15:35,Bengaluru,Indiranagar,Bengaluru Express,Chinese,285,4.03,19,55,56,1,On-time,High,Cloudy,Medium,4.1,No,UPI
OD0008324,Zomato,26-09-2025,12:05,Bengaluru,Koramangala,Bengaluru Tandoor,Street Food,170,6.28,8,48,44,-4,On-time,Medium,Rainy,High,4.5,No,Cash
OD0008325,Zomato,10-06-2025,22:45,Jaipur,Malviya Nagar,Jaipur Cafe,North Indian,262,3.62,25,50,62,12,Late,Medium,Cloudy,High,3.5,No,UPI
OD0008326,Swiggy,17-04-2025,13:50,Delhi NCR,East Delhi,Delhi Spice Hub,Pizza,449,3.48,25,42,39,-3,On-time,Low,Clear,Medium,4.6,No,UPI
OD0008327,Zomato,06-10-2025,15:05,Delhi NCR,South Delhi,Delhi Treats,Burger,348,5.35,11,38,51,13,Late,Low,Clear,Low,3.8,Yes,UPI
OD0008328,Swiggy,19-12-2025,12:45,Delhi NCR,Noida,Delhi Tandoor,Cafe,322,8.94,12,67,66,-1,On-time,Medium,Clear,Low,4.1,No,Card
OD0008329,Swiggy,23-08-2025,13:25,Ahmedabad,Navrangpura,Ahmedabad Tandoor,Pizza,514,4.23,18,52,56,4,On-time,High,Clear,Medium,4,No,UPI
OD0008330,Swiggy,18-01-2025,14:30,Delhi NCR,West Delhi,Delhi Grill House,North Indian,391,4.92,16,48,54,6,Late,Medium,Cloudy,Medium,4,No,Wallet
OD0008331,Swiggy,30-08-2025,21:20,Ahmedabad,Maninagar,Ahmedabad Kitchen,Biryani,349,1.65,24,36,38,2,On-time,Low,Rainy,High,4.2,No,UPI
OD0008332,Zomato,27-04-2025,15:00,Hyderabad,Hitech City,Hyderabad Bites,South Indian,396,2.99,17,42,34,-8,On-time,Medium,Cloudy,Low,4.5,No,Cash
OD0008333,Swiggy,13-10-2025,15:15,Delhi NCR,East Delhi,Delhi Express,Biryani,489,5.53,20,51,48,-3,On-time,Medium,Clear,High,3.8,No,UPI
OD0008334,Swiggy,09-10-2025,20:30,Bengaluru,Indiranagar,Bengaluru Bites,Desserts,114,5.76,8,40,37,-3,On-time,Medium,Clear,Medium,4.4,No,Card
OD0008335,Swiggy,24-05-2025,14:55,Mumbai,Powai,Mumbai Delight,Cafe,410,8.68,15,61,66,5,On-time,Medium,Clear,High,4,No,UPI
OD0008336,Swiggy,24-07-2025,20:45,Chennai,T Nagar,Chennai Wok,Chinese,358,2.71,14,36,38,2,On-time,Medium,Cloudy,Low,4.1,No,Card
OD0008337,Zomato,08-02-2025,21:45,Kolkata,Park Street,Kolkata Express,Chinese,440,5.08,18,49,55,6,Late,Medium,Cloudy,High,4.1,No,UPI
OD0008338,Swiggy,03-06-2025,20:35,Hyderabad,Secunderabad,Hyderabad Treats,Biryani,516,3.89,20,40,46,6,Late,Low,Cloudy,Medium,4.3,No,UPI
OD0008339,Zomato,25-06-2025,22:20,Delhi NCR,Noida,Delhi Bites,Desserts,257,5.37,12,53,66,13,Late,High,Cloudy,Medium,3.7,No,UPI
OD0008340,Swiggy,29-08-2025,21:45,Kolkata,Howrah,Kolkata Spice Hub,Burger,283,3.73,13,40,30,-10,On-time,Medium,Rainy,High,4.5,No,Card
OD0008341,Swiggy,14-05-2025,13:40,Ahmedabad,Navrangpura,Ahmedabad Cafe,Pizza,450,1.33,20,36,32,-4,On-time,Medium,Rainy,High,4.5,No,UPI
OD0008342,Swiggy,15-02-2025,13:55,Pune,Baner,Pune Cafe,Biryani,339,6.08,21,63,63,0,On-time,Low,Rainy,Low,4,No,UPI
OD0008343,Swiggy,19-02-2025,21:05,Ahmedabad,SG Highway,Ahmedabad Bites,Healthy,267,3.32,16,37,40,3,On-time,Medium,Clear,Medium,4,No,UPI
OD0008344,Zomato,15-06-2025,20:20,Mumbai,Navi Mumbai,Mumbai Treats,Biryani,433,4.33,24,47,49,2,On-time,Low,Cloudy,Medium,4,No,UPI
OD0008345,Zomato,16-04-2025,21:40,Jaipur,Mansarovar,Jaipur Grill House,Chinese,415,4.94,18,52,48,-4,On-time,Medium,Clear,Low,4.7,No,Card
OD0008346,Swiggy,04-08-2025,13:10,Bengaluru,Malleshwaram,Bengaluru Delight,Desserts,326,4.75,12,40,42,2,On-time,Medium,Clear,Medium,4.2,No,UPI
OD0008347,Zomato,26-05-2025,20:45,Delhi NCR,Gurgaon,Delhi Spice Hub,South Indian,184,0.8,17,24,31,7,Late,Low,Cloudy,Low,3.9,No,UPI
OD0008348,Zomato,13-03-2025,15:15,Ahmedabad,SG Highway,Ahmedabad Kitchen,Biryani,224,1.61,20,41,31,-10,On-time,High,Cloudy,Medium,4.6,No,UPI
OD0008349,Swiggy,26-11-2025,10:20,Lucknow,Charbagh,Lucknow Grill House,Healthy,345,4.25,9,34,34,0,On-time,Low,Rainy,Medium,4.2,No,UPI
OD0008350,Zomato,30-09-2025,16:30,Kolkata,Park Street,Kolkata Tandoor,Biryani,282,9.41,22,80,81,1,On-time,High,Rainy,High,4.1,No,UPI
OD0008351,Swiggy,04-09-2025,19:25,Mumbai,Andheri,Mumbai Bites,Street Food,179,2.93,12,28,22,-6,On-time,Low,Clear,Low,4.9,No,UPI
OD0008352,Zomato,05-07-2025,21:45,Mumbai,South Mumbai,Mumbai Delight,Desserts,225,4.05,9,36,30,-6,On-time,Medium,Rainy,High,4.1,No,UPI
OD0008353,Swiggy,11-03-2025,20:25,Hyderabad,Banjara Hills,Hyderabad Kitchen,South Indian,289,7.49,12,48,47,-1,On-time,Low,Cloudy,Medium,4.6,No,UPI
OD0008354,Swiggy,30-05-2025,14:55,Jaipur,Jagatpura,Jaipur Delight,Pizza,371,6.21,21,59,61,2,On-time,Medium,Clear,Medium,4.3,No,Cash
OD0008355,Zomato,03-09-2025,22:40,Delhi NCR,East Delhi,Delhi Express,Biryani,437,5.65,23,50,56,6,Late,Low,Clear,Medium,3.9,No,UPI
OD0008356,Zomato,19-09-2025,21:15,Ahmedabad,Vastrapur,Ahmedabad Cafe,Cafe,399,5.04,17,53,55,2,On-time,High,Clear,High,4.7,No,Cash
OD0008357,Zomato,26-01-2025,12:20,Mumbai,Powai,Mumbai Tandoor,Desserts,361,0.99,9,18,22,4,On-time,Medium,Clear,Low,4.1,No,UPI
OD0008358,Swiggy,20-05-2025,14:20,Ahmedabad,Navrangpura,Ahmedabad Cafe,Cafe,261,1.64,9,16,22,6,Late,Low,Clear,High,4.4,No,Card
OD0008359,Zomato,09-04-2025,15:50,Jaipur,Vaishali Nagar,Jaipur Bites,Street Food,285,2.97,11,29,38,9,Late,Medium,Cloudy,High,3.9,Yes,UPI
OD0008360,Zomato,05-10-2025,12:40,Bengaluru,Electronic City,Bengaluru Express,Desserts,285,4,10,37,38,1,On-time,Medium,Rainy,High,4.2,No,UPI
OD0008361,Swiggy,20-02-2025,14:40,Bengaluru,Koramangala,Bengaluru Cafe,South Indian,288,7.21,14,65,54,-11,On-time,High,Clear,Medium,4.6,No,UPI
OD0008362,Zomato,31-05-2025,12:55,Ahmedabad,Navrangpura,Ahmedabad Grill House,South Indian,228,4.86,14,55,64,9,Late,Medium,Rainy,Low,3.5,Yes,Card
OD0008363,Swiggy,14-04-2025,22:15,Hyderabad,Banjara Hills,Hyderabad Spice Hub,South Indian,387,3.53,19,46,59,13,Late,Medium,Clear,Low,3.6,No,UPI
OD0008364,Swiggy,30-03-2025,13:45,Kolkata,Park Street,Kolkata Wok,Pizza,422,4.24,19,54,53,-1,On-time,Medium,Rainy,Medium,4.1,No,UPI
OD0008365,Zomato,21-05-2025,12:05,Chennai,OMR,Chennai Treats,North Indian,263,7.55,18,80,91,11,Late,High,Rainy,Medium,3,No,UPI
OD0008366,Swiggy,01-08-2025,15:35,Delhi NCR,Noida,Delhi Bites,Desserts,316,5.06,7,37,54,17,Late,Medium,Cloudy,Medium,3.8,Yes,Wallet
OD0008367,Zomato,21-08-2025,20:50,Ahmedabad,SG Highway,Ahmedabad Tandoor,South Indian,241,6.14,16,52,56,4,On-time,Medium,Clear,Medium,3.9,No,Cash
OD0008368,Swiggy,02-07-2025,12:35,Mumbai,Powai,Mumbai Wok,Biryani,299,3.83,20,49,50,1,On-time,Medium,Clear,Low,4.2,No,UPI
OD0008369,Swiggy,08-09-2025,19:40,Jaipur,C Scheme,Jaipur Kitchen,Cafe,238,0.94,11,22,13,-9,On-time,High,Cloudy,High,4.5,No,Card
OD0008370,Zomato,09-01-2025,19:45,Mumbai,Andheri,Mumbai Delight,Healthy,415,6.11,8,46,47,1,On-time,High,Clear,High,4.2,Yes,UPI
OD0008371,Zomato,20-03-2025,21:30,Pune,Wakad,Pune Spice Hub,Street Food,184,5.45,12,48,58,10,Late,High,Clear,High,4.1,No,Card
OD0008372,Swiggy,21-02-2025,14:35,Mumbai,Andheri,Mumbai Treats,South Indian,340,6.73,14,50,54,4,On-time,Medium,Clear,High,4.3,No,UPI
OD0008373,Zomato,26-09-2025,22:50,Bengaluru,Whitefield,Bengaluru Cafe,Biryani,203,4.97,19,48,64,16,Late,Low,Cloudy,Low,3.1,No,UPI
OD0008374,Swiggy,14-08-2025,19:10,Bengaluru,Whitefield,Bengaluru Bites,Biryani,291,9.64,21,65,56,-9,On-time,Low,Clear,Medium,4.2,No,UPI
OD0008375,Zomato,20-02-2025,14:15,Pune,Kothrud,Pune Treats,South Indian,278,2.92,18,44,50,6,Late,High,Cloudy,High,4.1,No,Wallet
OD0008376,Zomato,05-07-2025,10:25,Chennai,T Nagar,Chennai Delight,South Indian,296,2.63,17,41,41,0,On-time,High,Cloudy,High,4.4,No,Cash
OD0008377,Swiggy,03-02-2025,13:55,Jaipur,Malviya Nagar,Jaipur Kitchen,Pizza,382,4.43,20,55,57,2,On-time,Medium,Cloudy,Low,3.8,No,Card
OD0008378,Zomato,18-10-2025,19:30,Bengaluru,HSR Layout,Bengaluru Express,Biryani,394,4.21,25,45,43,-2,On-time,Low,Clear,Medium,4.1,No,UPI
OD0008379,Swiggy,18-08-2025,13:15,Kolkata,New Town,Kolkata Bites,Healthy,479,4.41,15,49,53,4,On-time,Medium,Rainy,Medium,4.2,No,UPI
OD0008380,Zomato,11-05-2025,15:25,Pune,Hinjewadi,Pune Tandoor,Biryani,294,4.6,22,49,56,7,Late,Medium,Clear,High,3.7,No,UPI
OD0008381,Zomato,30-04-2025,18:55,Delhi NCR,Central Delhi,Delhi Kitchen,Healthy,456,4.16,13,30,50,20,Late,Low,Clear,High,3.7,No,Cash
OD0008382,Swiggy,22-11-2025,14:10,Bengaluru,Indiranagar,Bengaluru Bites,Pizza,391,3.71,22,47,56,9,Late,Medium,Clear,Medium,4,Yes,Wallet
OD0008383,Swiggy,04-09-2025,12:05,Hyderabad,Banjara Hills,Hyderabad Delight,North Indian,453,2.82,20,40,46,6,Late,Medium,Clear,Medium,4,No,UPI
OD0008384,Swiggy,11-07-2025,13:00,Bengaluru,HSR Layout,Bengaluru Delight,Cafe,327,5.91,15,42,44,2,On-time,Low,Cloudy,High,4.3,No,UPI
OD0008385,Swiggy,19-11-2025,15:00,Bengaluru,Indiranagar,Bengaluru Kitchen,Healthy,281,7.18,10,55,53,-2,On-time,High,Clear,High,4,No,Card
OD0008386,Swiggy,29-07-2025,12:20,Kolkata,Salt Lake,Kolkata Delight,North Indian,368,11.39,17,68,66,-2,On-time,Low,Cloudy,High,4,No,UPI
OD0008387,Swiggy,13-04-2025,13:00,Mumbai,South Mumbai,Mumbai Treats,Chinese,177,5.54,19,65,54,-11,On-time,High,Cloudy,Medium,4.8,No,UPI
OD0008388,Zomato,25-11-2025,15:30,Kolkata,Garia,Kolkata Bites,Chinese,203,7.06,18,64,58,-6,On-time,Medium,Clear,Low,4.3,No,UPI
OD0008389,Swiggy,13-05-2025,14:55,Jaipur,C Scheme,Jaipur Cafe,Pizza,372,5.23,24,52,70,18,Late,Low,Clear,Low,3.6,No,Card
OD0008390,Zomato,19-11-2025,20:10,Chennai,T Nagar,Chennai Delight,Desserts,232,6.21,15,71,73,2,On-time,High,Rainy,Medium,3.9,No,Cash
OD0008391,Zomato,19-05-2025,16:00,Chennai,Velachery,Chennai Tandoor,North Indian,218,4.66,21,64,64,0,On-time,High,Clear,Low,3.9,No,Cash
OD0008392,Zomato,01-05-2025,14:15,Delhi NCR,Central Delhi,Delhi Bites,North Indian,135,4.22,12,41,47,6,Late,High,Clear,High,4.4,No,Card
OD0008393,Zomato,04-04-2025,12:10,Ahmedabad,Satellite,Ahmedabad Express,Street Food,162,4.33,13,37,39,2,On-time,Medium,Clear,High,4.3,No,UPI
OD0008394,Swiggy,09-05-2025,19:25,Mumbai,Bandra,Mumbai Treats,Burger,223,8.59,14,59,55,-4,On-time,Medium,Clear,High,4.1,No,Card
OD0008395,Zomato,01-04-2025,12:05,Chennai,Anna Nagar,Chennai Bites,Pizza,281,8.37,17,72,68,-4,On-time,High,Clear,High,4.3,No,Cash
OD0008396,Zomato,02-04-2025,09:05,Lucknow,Aliganj,Lucknow Grill House,Chinese,260,3.12,15,32,35,3,On-time,Low,Clear,Low,4.4,No,Card
OD0008397,Zomato,04-03-2025,13:20,Chennai,OMR,Chennai Kitchen,Chinese,359,5.8,13,45,38,-7,On-time,Low,Cloudy,Low,4,No,UPI
OD0008398,Zomato,29-01-2025,20:15,Pune,Baner,Pune Kitchen,Biryani,275,4.28,25,45,43,-2,On-time,Low,Cloudy,High,4.6,No,Cash
OD0008399,Swiggy,29-07-2025,20:15,Hyderabad,Secunderabad,Hyderabad Tandoor,Street Food,202,8.39,13,71,74,3,On-time,High,Clear,Medium,3.9,Yes,Cash
OD0008400,Zomato,12-01-2025,21:10,Delhi NCR,Noida,Delhi Treats,South Indian,250,2.43,10,24,18,-6,On-time,Medium,Clear,High,4.4,No,Cash
OD0008401,Zomato,29-11-2025,19:15,Pune,Kothrud,Pune Tandoor,Cafe,208,7.08,13,45,42,-3,On-time,Low,Clear,Medium,4.4,No,Cash
OD0008402,Zomato,24-10-2025,14:25,Delhi NCR,Central Delhi,Delhi Tandoor,Biryani,138,5,18,39,39,0,On-time,Low,Clear,High,4.1,No,UPI
OD0008403,Zomato,10-05-2025,22:50,Kolkata,Garia,Kolkata Treats,Street Food,298,1.09,14,22,48,26,Late,Medium,Clear,High,3.1,No,Cash
OD0008404,Swiggy,20-10-2025,13:15,Delhi NCR,Gurgaon,Delhi Delight,Chinese,336,8.64,14,79,82,3,On-time,High,Clear,Low,3.8,No,UPI
OD0008405,Zomato,22-06-2025,15:20,Ahmedabad,Satellite,Ahmedabad Cafe,Street Food,117,1.34,6,22,33,11,Late,High,Rainy,Low,4.1,No,UPI
OD0008406,Zomato,27-07-2025,21:45,Delhi NCR,West Delhi,Delhi Kitchen,Desserts,348,2.76,11,37,36,-1,On-time,High,Rainy,High,4.5,No,Card
OD0008407,Zomato,24-01-2025,12:10,Hyderabad,Madhapur,Hyderabad Treats,Cafe,313,2.31,15,34,32,-2,On-time,High,Clear,High,4.2,No,UPI
OD0008408,Zomato,09-04-2025,15:30,Chennai,Velachery,Chennai Treats,South Indian,202,7.4,18,52,59,7,Late,Low,Clear,Medium,3.9,No,UPI
OD0008409,Swiggy,22-12-2025,13:55,Hyderabad,Madhapur,Hyderabad Grill House,Burger,366,3.58,13,35,30,-5,On-time,Medium,Clear,Medium,4.2,No,Wallet
OD0008410,Zomato,19-05-2025,14:15,Bengaluru,Koramangala,Bengaluru Delight,Pizza,372,2.47,20,42,48,6,Late,Medium,Rainy,High,4.2,No,UPI
OD0008411,Swiggy,10-11-2025,15:50,Hyderabad,Secunderabad,Hyderabad Tandoor,North Indian,227,6.03,20,57,57,0,On-time,Medium,Clear,Medium,4.1,No,Wallet
OD0008412,Swiggy,23-06-2025,20:20,Bengaluru,Whitefield,Bengaluru Bites,Desserts,218,2.58,13,32,31,-1,On-time,Medium,Clear,Low,4.4,No,UPI
OD0008413,Zomato,29-01-2025,21:10,Bengaluru,HSR Layout,Bengaluru Treats,North Indian,315,5.73,17,51,52,1,On-time,Medium,Cloudy,High,4.5,No,UPI
OD0008414,Swiggy,23-05-2025,20:25,Bengaluru,Electronic City,Bengaluru Treats,Street Food,211,5.53,10,35,30,-5,On-time,Low,Cloudy,High,4.4,No,UPI
OD0008415,Swiggy,12-11-2025,12:25,Chennai,Adyar,Chennai Delight,Cafe,226,5.31,6,45,50,5,On-time,High,Clear,Low,3.6,No,Card
OD0008416,Swiggy,17-12-2025,22:30,Mumbai,Andheri,Mumbai Bites,Biryani,417,0.9,22,38,42,4,On-time,Medium,Rainy,Medium,4.3,No,UPI
OD0008417,Zomato,11-02-2025,14:45,Lucknow,Charbagh,Lucknow Wok,Healthy,219,7.13,16,60,57,-3,On-time,Medium,Cloudy,Medium,4.1,No,Wallet
OD0008418,Swiggy,26-10-2025,21:35,Hyderabad,Hitech City,Hyderabad Tandoor,North Indian,282,7.73,20,52,55,3,On-time,Low,Clear,High,3.9,No,Card
OD0008419,Zomato,27-07-2025,22:10,Mumbai,Powai,Mumbai Grill House,Pizza,431,6.7,23,69,66,-3,On-time,Medium,Clear,Low,4.1,No,Card
OD0008420,Zomato,26-11-2025,13:50,Hyderabad,Kukatpally,Hyderabad Treats,Chinese,250,6.32,18,71,65,-6,On-time,High,Foggy,High,4.3,No,UPI
OD0008421,Swiggy,11-07-2025,22:30,Ahmedabad,Navrangpura,Ahmedabad Delight,Biryani,416,4.46,23,44,46,2,On-time,Low,Cloudy,High,4.6,No,UPI
OD0008422,Swiggy,09-06-2025,14:35,Delhi NCR,West Delhi,Delhi Kitchen,Biryani,434,8.25,19,57,77,20,Late,Low,Clear,Medium,3.1,No,Wallet
OD0008423,Zomato,05-03-2025,21:15,Kolkata,Ballygunge,Kolkata Spice Hub,Healthy,371,2.03,10,21,20,-1,On-time,Low,Clear,Low,4.4,No,UPI
OD0008424,Swiggy,31-08-2025,14:10,Hyderabad,Secunderabad,Hyderabad Spice Hub,Street Food,112,0.8,7,15,21,6,Late,Medium,Clear,Low,4,No,UPI
